noun_w_ekor	noun_w_orang	cossim
jantan	pensiunan	0.1
jantan	anarkis	0.16
jantan	mentor	0.19
jantan	rias	0.12
jantan	botani	0.17
jantan	programmer	0.12
jantan	designer	0.04
jantan	hadirin	0.21
jantan	jemaah	0.21
jantan	narapidana	0.2
jantan	kasir	0.1
jantan	panutan	0.16
jantan	gerombolan	0.33
jantan	biksu	0.21
jantan	debitur	0.19
jantan	supplier	0.15
jantan	diktator	0.17
jantan	abdi	0.14
jantan	sesepuh	0.13
jantan	lesbian	0.27
jantan	lurah	0.17
jantan	satpam	0.17
jantan	kurir	0.23
jantan	engineer	0.14
jantan	migran	0.2
jantan	koruptor	0.22
jantan	demonstran	0.14
jantan	sandera	0.22
jantan	astronot	0.05
jantan	serdadu	0.31
jantan	martir	0.12
jantan	kiai	0.21
jantan	pramugari	0.1
jantan	motivator	0.13
jantan	kesatria	0.26
jantan	bendahara	0.17
jantan	downline	0.12
jantan	perawi	0.13
jantan	kuli	0.19
jantan	kreditur	0.16
jantan	kyai	0.21
jantan	biang	0.18
jantan	pesimis	0.17
jantan	saudagar	0.18
jantan	audiens	0.17
jantan	dai	0.18
jantan	maling	0.27
jantan	regulator	0.19
jantan	founder	0.08
jantan	moderator	0.12
jantan	pujangga	0.21
jantan	alumnus	0.09
jantan	komunikator	0.21
jantan	entrepreneur	0.09
jantan	redaktur	0.14
jantan	separatis	0.17
jantan	bujang	0.26
jantan	mumi	0.18
jantan	independent	0.17
jantan	konsul	0.1
jantan	tutor	0.14
jantan	laskar	0.2
jantan	badut	0.3
jantan	informan	0.1
jantan	mediator	0.23
jantan	humas	0.12
jantan	psikiater	0.1
jantan	otodidak	0.08
jantan	cleaning	0.11
jantan	indo	0.18
jantan	pesepakbola	0.13
jantan	filosof	0.17
jantan	krama	0.12
jantan	brahmana	0.23
jantan	simpatisan	0.2
jantan	petahana	0.2
jantan	musafir	0.14
jantan	duda	0.26
jantan	eksportir	0.2
jantan	guest	0.06
jantan	wiraswasta	0.07
jantan	nona	0.15
jantan	deputi	0.09
jantan	buronan	0.13
jantan	ateis	0.24
jantan	sosiolog	0.1
jantan	narator	0.15
jantan	maestro	0.15
jantan	perompak	0.28
jantan	tabib	0.14
jantan	konseli	0.12
jantan	woman	0.15
jantan	punggawa	0.22
jantan	firaun	0.19
jantan	humanis	0.2
jantan	intel	0.15
jantan	tameng	0.25
jantan	komunikan	0.17
jantan	pengamen	0.17
jantan	naturalis	0.23
jantan	waria	0.22
jantan	technical	0.1
jantan	marinir	0.11
jantan	bandit	0.26
jantan	inspektur	0.13
jantan	syetan	0.17
jantan	pecundang	0.27
jantan	borjuis	0.1
jantan	pialang	0.26
jantan	ekspatriat	0.13
jantan	praja	0.18
jantan	miliarder	0.08
jantan	satria	0.31
jantan	laksamana	0.11
jantan	maniak	0.22
jantan	transmigran	0.11
jantan	blasteran	0.23
jantan	mujtahid	0.17
jantan	tiran	0.17
jantan	decision	0.09
jantan	sepuh	0.19
jantan	resign	0.03
jantan	marketer	0.16
jantan	prabu	0.15
jantan	koboi	0.27
jantan	persona	0.17
jantan	fighter	0.23
jantan	pegiat	0.05
jantan	priyayi	0.1
jantan	mbok	0.1
jantan	agamis	0.19
jantan	purnawirawan	0.08
jantan	peragawati	0.11
jantan	demokrat	0.25
jantan	mantri	0.18
jantan	syuhada	0.15
jantan	sekuriti	0.18
jantan	mujahid	0.21
jantan	idiot	0.15
jantan	demokratik	0.22
jantan	salesman	0.18
jantan	eyang	0.09
jantan	bajingan	0.31
jantan	selebritas	0.12
jantan	paramedis	0.09
jantan	dirigen	0.24
jantan	translator	0.09
jantan	principal	0.16
jantan	panitera	0.21
jantan	panelis	0.16
jantan	orator	0.17
jantan	mursyid	0.08
jantan	algojo	0.19
jantan	pawang	0.27
jantan	sersan	0.19
jantan	rentenir	0.18
jantan	kompeni	0.22
jantan	superstar	0.15
jantan	ekstremis	0.24
jantan	perjaka	0.33
jantan	comic	0.16
jantan	jagal	0.23
jantan	diva	0.16
jantan	modernis	0.12
jantan	sipir	0.22
jantan	partisan	0.15
jantan	patriot	0.21
jantan	habib	0.16
jantan	materialis	0.23
jantan	inovator	0.18
jantan	sahaya	0.26
jantan	polwan	0.17
jantan	mubaligh	0.19
jantan	pemrakarsa	0.05
jantan	mahasiwa	0.16
jantan	observer	0.13
jantan	saintis	0.19
jantan	akrobatik	0.23
jantan	raden	0.13
jantan	volunteer	0.1
jantan	bintara	0.23
jantan	cagub	0.26
jantan	kondektur	0.18
jantan	opsir	0.22
jantan	bodyguard	0.16
jantan	negosiator	0.16
jantan	agnostik	0.11
jantan	angota	0.18
jantan	reserse	0.15
jantan	teknokrat	0.08
jantan	oportunis	0.26
jantan	flamboyan	0.32
jantan	mucikari	0.15
jantan	terperiksa	0.12
jantan	biduan	0.22
jantan	konstruktivis	0.11
jantan	cerpenis	0.18
jantan	sinden	0.14
jantan	binatu	0.05
jantan	kiyai	0.25
jantan	romusha	0.11
jantan	wapres	0.12
jantan	pelayat	0.12
jantan	bumiputera	0.14
jantan	nyai	0.07
jantan	mantu	0.18
jantan	bartender	0.15
jantan	enterpreneur	0.07
jantan	ekstrovert	0.25
jantan	formatur	0.19
jantan	rohaniawan	0.11
jantan	rasionalis	0.23
jantan	gigolo	0.16
jantan	presidium	0.12
jantan	upline	0.06
jantan	asesor	0.12
jantan	nahkoda	0.12
jantan	franchisee	0.14
jantan	evaluator	0.11
jantan	porter	0.15
jantan	sensei	0.11
jantan	buzzer	0.14
jantan	lover	0.2
jantan	sayyid	0.1
jantan	keparat	0.31
jantan	marsekal	0.13
jantan	kontrolir	0.17
jantan	mubalig	0.18
jantan	organisator	0.16
jantan	balerina	0.12
jantan	selebgram	0.09
jantan	bumiputra	0.16
jantan	kopral	0.2
jantan	kalifah	0.15
jantan	perias	0.2
jantan	arsiparis	0.14
jantan	gentlemen	0.33
jantan	waiter	0.14
jantan	loper	0.16
jantan	waliyullah	0.11
jantan	marxis	0.15
jantan	liberalis	0.28
jantan	judoka	0.22
jantan	businessman	0.19
jantan	syaman	0.15
jantan	widyaiswara	0.14
jantan	learner	0.1
jantan	ginekolog	0.13
jantan	residivis	0.21
jantan	tumenggung	0.07
jantan	ketum	0.18
jantan	murabbi	0.22
jantan	wagub	0.21
jantan	vlogger	0.15
jantan	kapolda	0.2
jantan	kacung	0.19
jantan	koleris	0.29
jantan	moralis	0.32
jantan	propagandis	0.1
jantan	voter	0.11
jantan	adopter	0.21
jantan	inlander	0.15
jantan	peresensi	0.18
jantan	klinisi	0.11
jantan	jongos	0.24
jantan	mayoret	0.24
jantan	devi	0.1
jantan	waskita	0.13
jantan	ballerina	0.11
jantan	enterpreneurship	0.07
jantan	jugun	0.13
jantan	mukminah	0.24
jantan	teungku	0.12
jantan	mandataris	0.16
jantan	reformer	0.15
jantan	grader	0.17
jantan	sekularis	0.24
jantan	filosuf	0.17
jantan	konservator	0.26
jantan	madam	0.21
jantan	masbuk	0.16
jantan	cendikia	0.21
jantan	validator	0.12
jantan	terroris	0.22
jantan	duchess	0.17
jantan	meneer	0.19
jantan	godfather	0.26
jantan	assessor	0.11
jantan	paramedik	0.16
jantan	egoistik	0.28
jantan	floris	0.32
jantan	biduanita	0.25
jantan	clairvoyance	0.08
jantan	bhiksuni	0.21
jantan	evangelist	0.05
jantan	gatekeeper	0.16
jantan	diktaktor	0.21
jantan	ekspat	0.14
jantan	inspektor	0.21
jantan	superintendent	0.15
jantan	foreman	0.19
jantan	golfer	0.16
jantan	sebatangkara	0.31
jantan	herpetolog	0.26
jantan	strategist	0.11
jantan	selebtwit	0.17
jantan	achiever	0.19
jantan	hispanik	0.3
jantan	ghostwriter	0.11
jantan	nulipara	0.21
jantan	legalis	0.28
jantan	networker	0.11
jantan	monetaris	0.14
jantan	pamongpraja	0.25
jantan	pengibing	0.3
jantan	taekwondoin	0.1
jantan	paedofil	0.24
jantan	campers	0.26
jantan	pramusiwi	0.18
jantan	wirausahaan	0.21
jantan	kooperator	0.18
jantan	perempuaan	0.38
jantan	markonis	0.15
jantan	sadomasokis	0.29
jantan	mushalli	0.22
jantan	mubayyin	0.09
jantan	koder	0.23
jantan	laksmana	0.21
jantan	nonpartisipan	0.22
jantan	kristalografer	0.16
jantan	marbut	0.14
jantan	snowboarder	0.11
jantan	crossline	0.15
jantan	murabi	0.29
jantan	postrukturalis	0.3
jantan	budayan	0.32
jantan	penaluk	0.34
jantan	propagandais	0.12
jantan	khatamul	0.11
jantan	controlleur	0.25
betina	orang	0.31
betina	sendiri	0.18
betina	diri	0.22
betina	manusia	0.35
betina	wanita	0.42
betina	anggota	0.19
betina	siswa	0.25
betina	pihak	0.2
betina	pria	0.4
betina	guru	0.22
betina	perempuan	0.41
betina	teman	0.17
betina	warga	0.17
betina	bayi	0.36
betina	mahasiswa	0.18
betina	dokter	0.15
betina	internet	0.09
betina	raja	0.3
betina	rakyat	0.17
betina	ahli	0.16
betina	tokoh	0.17
betina	tenaga	0.22
betina	kaum	0.26
betina	istri	0.28
betina	militer	0.14
betina	gadis	0.29
betina	dewasa	0.41
betina	suami	0.26
betina	calon	0.3
betina	asing	0.19
betina	ayah	0.21
betina	tamu	0.19
betina	remaja	0.27
betina	umat	0.26
betina	mantan	0.15
betina	publik	0.14
betina	korban	0.19
betina	konsumen	0.21
betina	putra	0.21
betina	saudara	0.18
betina	putri	0.27
betina	presiden	0.19
betina	makhluk	0.36
betina	pasien	0.21
betina	polisi	0.19
betina	sobat	0.16
betina	sahabat	0.17
betina	staf	0.1
betina	aktor	0.23
betina	ulama	0.22
betina	artis	0.21
betina	lawan	0.27
betina	kontak	0.16
betina	lelaki	0.35
betina	murid	0.22
betina	ketua	0.17
betina	wakil	0.2
betina	pegawai	0.14
betina	musuh	0.2
betina	adik	0.2
betina	dewa	0.21
betina	mas	0.14
betina	kakak	0.22
betina	produsen	0.2
betina	menteri	0.2
betina	mitra	0.17
betina	raksasa	0.33
betina	blogger	0.14
betina	manajer	0.18
betina	dosen	0.2
betina	sutradara	0.15
betina	buruh	0.15
betina	nenek	0.23
betina	induk	0.46
betina	rekan	0.17
betina	tetangga	0.17
betina	kuasa	0.15
betina	bandar	0.12
betina	malaikat	0.25
betina	gubernur	0.25
betina	prajurit	0.2
betina	admin	0.07
betina	tukang	0.14
betina	user	0.09
betina	operator	0.14
betina	pakar	0.16
betina	wartawan	0.08
betina	pacar	0.22
betina	produser	0.2
betina	senior	0.24
betina	wali	0.18
betina	saksi	0.13
betina	kawan	0.15
betina	hamba	0.19
betina	seniman	0.19
betina	musisi	0.22
betina	hakim	0.13
betina	kaisar	0.17
betina	famili	0.21
betina	pahlawan	0.11
betina	sarjana	0.14
betina	investor	0.16
betina	haji	0.18
betina	perwira	0.13
betina	eksekutif	0.25
betina	budak	0.29
betina	mama	0.17
betina	cucu	0.17
betina	bupati	0.14
betina	nelayan	0.19
betina	hantu	0.23
betina	atlet	0.14
betina	isteri	0.27
betina	leader	0.08
betina	pendeta	0.25
betina	direktur	0.11
betina	formasi	0.15
betina	panitia	0.15
betina	aktivis	0.17
betina	official	0.09
betina	jenderal	0.19
betina	kafir	0.21
betina	pilot	0.1
betina	kandidat	0.25
betina	mayat	0.2
betina	wasit	0.11
betina	balita	0.17
betina	pangeran	0.24
betina	asisten	0.1
betina	responden	0.16
betina	juru	0.1
betina	awak	0.09
betina	distributor	0.12
betina	kakek	0.14
betina	profesor	0.12
betina	komandan	0.17
betina	kerabat	0.21
betina	komunis	0.18
betina	teroris	0.13
betina	leluhur	0.19
betina	arsitek	0.11
betina	politisi	0.2
betina	ratu	0.33
betina	pribumi	0.24
betina	desainer	0.13
betina	kapten	0.05
betina	sekutu	0.18
betina	alumni	0.14
betina	sponsor	0.09
betina	master	0.14
betina	spesialis	0.14
betina	atasan	0.14
betina	santri	0.23
betina	sekretaris	0.17
betina	putera	0.17
betina	kritikus	0.15
betina	abang	0.14
betina	oknum	0.14
betina	konsultan	0.16
betina	player	0.13
betina	filsuf	0.18
betina	turis	0.17
betina	monster	0.22
betina	mahluk	0.34
betina	tante	0.15
betina	bidan	0.14
betina	rasul	0.18
betina	iblis	0.33
betina	janda	0.29
betina	jamaah	0.22
betina	fotografer	0.16
betina	elit	0.17
betina	kader	0.24
betina	waris	0.14
betina	insinyur	0.09
betina	subyek	0.2
betina	dukun	0.29
betina	audit	0.1
betina	kru	0.14
betina	sopir	0.16
betina	duta	0.12
betina	doktor	0.11
betina	bubur	0.12
betina	bocah	0.19
betina	driver	0.19
betina	intelijen	0.19
betina	praktisi	0.14
betina	walikota	0.15
betina	obesitas	0.22
betina	siswi	0.23
betina	finalis	0.18
betina	sultan	0.21
betina	panglima	0.19
betina	imigran	0.21
betina	hacker	0.09
betina	puteri	0.19
betina	optimis	0.13
betina	family	0.12
betina	resepsionis	0.11
betina	bajak	0.1
betina	delegasi	0.18
betina	revolusioner	0.13
betina	developer	0.11
betina	keponakan	0.2
betina	teknisi	0.15
betina	jago	0.28
betina	ninja	0.1
betina	kiper	0.17
betina	propaganda	0.11
betina	nasionalis	0.19
betina	netizen	0.11
betina	mahasiswi	0.2
betina	mempelai	0.29
betina	psikolog	0.21
betina	analis	0.09
betina	donor	0.26
betina	striker	0.17
betina	ekonom	0.15
betina	sufi	0.18
betina	tuna	0.24
betina	supir	0.11
betina	konselor	0.26
betina	diplomat	0.09
betina	ksatria	0.17
betina	dalang	0.15
betina	rektor	0.12
betina	inspeksi	0.07
betina	wirausaha	0.12
betina	majikan	0.24
betina	administrator	0.08
betina	ojek	0.06
betina	general	0.04
betina	kapitalis	0.2
betina	suporter	0.13
betina	alim	0.17
betina	mukmin	0.19
betina	siluman	0.23
betina	suster	0.2
betina	guide	0.07
betina	detektif	0.2
betina	jaksa	0.16
betina	agent	0.04
betina	kolektor	0.18
betina	business	0.04
betina	macan	0.31
betina	elite	0.14
betina	pendekar	0.17
betina	pastor	0.23
betina	sanak	0.17
betina	kontributor	0.1
betina	trader	0.17
betina	preman	0.14
betina	mafia	0.17
betina	direksi	0.14
betina	konduktor	0.17
betina	fasilitator	0.15
betina	miss	0.15
betina	kristen	0.23
betina	partisipan	0.21
betina	bibi	0.19
betina	pramuka	0.21
betina	birokrat	0.17
betina	pensiunan	0.09
betina	anarkis	0.08
betina	mentor	0.17
betina	rias	0.11
betina	botani	0.15
betina	programmer	0.15
betina	designer	0.05
betina	hadirin	0.2
betina	jemaah	0.19
betina	narapidana	0.23
betina	kasir	0.07
betina	panutan	0.12
betina	gerombolan	0.29
betina	biksu	0.18
betina	debitur	0.15
betina	supplier	0.13
betina	diktator	0.14
betina	abdi	0.08
betina	sesepuh	0.11
betina	lesbian	0.31
betina	lurah	0.14
betina	satpam	0.12
betina	kurir	0.21
betina	engineer	0.08
betina	migran	0.24
betina	koruptor	0.19
betina	demonstran	0.12
betina	sandera	0.19
betina	astronot	0.07
betina	serdadu	0.25
betina	martir	0.11
betina	kiai	0.19
betina	pramugari	0.11
betina	motivator	0.1
betina	kesatria	0.17
betina	bendahara	0.16
betina	downline	0.07
betina	perawi	0.15
betina	kuli	0.13
betina	kreditur	0.12
betina	kyai	0.19
betina	biang	0.16
betina	pesimis	0.11
betina	saudagar	0.17
betina	audiens	0.19
betina	dai	0.14
betina	maling	0.22
betina	regulator	0.18
betina	founder	0.06
betina	moderator	0.09
betina	pujangga	0.19
betina	alumnus	0.08
betina	komunikator	0.22
betina	entrepreneur	0.09
betina	redaktur	0.14
betina	separatis	0.12
betina	bujang	0.23
betina	mumi	0.15
betina	independent	0.14
betina	konsul	0.09
betina	tutor	0.15
betina	laskar	0.2
betina	badut	0.27
betina	informan	0.13
betina	mediator	0.19
betina	humas	0.09
betina	psikiater	0.11
betina	otodidak	0.04
betina	cleaning	0.09
betina	indo	0.17
betina	pesepakbola	0.12
betina	filosof	0.12
betina	krama	0.11
betina	brahmana	0.23
betina	simpatisan	0.21
betina	petahana	0.17
betina	musafir	0.17
betina	duda	0.22
betina	eksportir	0.14
betina	guest	0.06
betina	wiraswasta	0.06
betina	nona	0.13
betina	deputi	0.08
betina	buronan	0.06
betina	ateis	0.22
betina	sosiolog	0.1
betina	narator	0.18
betina	maestro	0.11
betina	perompak	0.24
betina	tabib	0.12
betina	konseli	0.15
betina	woman	0.16
betina	punggawa	0.17
betina	firaun	0.19
betina	humanis	0.14
betina	intel	0.13
betina	tameng	0.16
betina	komunikan	0.2
betina	pengamen	0.14
betina	naturalis	0.19
betina	waria	0.25
betina	technical	0.02
betina	marinir	0.07
betina	bandit	0.22
betina	inspektur	0.1
betina	syetan	0.2
betina	pecundang	0.23
betina	borjuis	0.05
betina	pialang	0.18
betina	ekspatriat	0.2
betina	praja	0.1
betina	miliarder	0.08
betina	satria	0.17
betina	laksamana	0.08
betina	maniak	0.18
betina	transmigran	0.14
betina	blasteran	0.22
betina	mujtahid	0.15
betina	tiran	0.17
betina	decision	0.03
betina	sepuh	0.15
betina	resign	0.04
betina	marketer	0.14
betina	prabu	0.14
betina	koboi	0.19
betina	persona	0.14
betina	fighter	0.15
betina	pegiat	0.06
betina	priyayi	0.11
betina	mbok	0.09
betina	agamis	0.1
betina	purnawirawan	0.05
betina	peragawati	0.15
betina	demokrat	0.25
betina	mantri	0.13
betina	syuhada	0.12
betina	sekuriti	0.11
betina	mujahid	0.19
betina	idiot	0.16
betina	demokratik	0.2
betina	salesman	0.12
betina	eyang	0.07
betina	bajingan	0.26
betina	selebritas	0.14
betina	paramedis	0.1
betina	dirigen	0.16
betina	translator	0.07
betina	principal	0.17
betina	panitera	0.16
betina	panelis	0.16
betina	orator	0.08
betina	mursyid	0.04
betina	algojo	0.13
betina	pawang	0.26
betina	sersan	0.11
betina	rentenir	0.16
betina	kompeni	0.2
betina	superstar	0.16
betina	ekstremis	0.23
betina	perjaka	0.32
betina	comic	0.08
betina	jagal	0.17
betina	diva	0.12
betina	modernis	0.1
betina	sipir	0.19
betina	partisan	0.12
betina	patriot	0.12
betina	habib	0.09
betina	materialis	0.18
betina	inovator	0.15
betina	sahaya	0.23
betina	polwan	0.17
betina	mubaligh	0.19
betina	pemrakarsa	0.06
betina	mahasiwa	0.14
betina	observer	0.14
betina	saintis	0.16
betina	akrobatik	0.19
betina	raden	0.06
betina	volunteer	0.11
betina	bintara	0.21
betina	cagub	0.22
betina	kondektur	0.17
betina	opsir	0.17
betina	bodyguard	0.09
betina	negosiator	0.14
betina	agnostik	0.09
betina	angota	0.16
betina	reserse	0.12
betina	teknokrat	0.05
betina	oportunis	0.24
betina	flamboyan	0.23
betina	mucikari	0.21
betina	terperiksa	0.06
betina	biduan	0.19
betina	konstruktivis	0.13
betina	cerpenis	0.17
betina	sinden	0.14
betina	binatu	0.06
betina	kiyai	0.18
betina	romusha	0.1
betina	wapres	0.13
betina	pelayat	0.09
betina	bumiputera	0.12
betina	nyai	0.07
betina	mantu	0.15
betina	bartender	0.13
betina	enterpreneur	0.05
betina	ekstrovert	0.2
betina	formatur	0.16
betina	rohaniawan	0.1
betina	rasionalis	0.18
betina	gigolo	0.15
betina	presidium	0.1
betina	upline	0.02
betina	asesor	0.14
betina	nahkoda	0.12
betina	franchisee	0.12
betina	evaluator	0.12
betina	porter	0.09
betina	sensei	0.05
betina	buzzer	0.1
betina	lover	0.17
betina	sayyid	0.08
betina	keparat	0.25
betina	marsekal	0.12
betina	kontrolir	0.13
betina	mubalig	0.13
betina	organisator	0.11
betina	balerina	0.11
betina	selebgram	0.06
betina	bumiputra	0.17
betina	kopral	0.12
betina	kalifah	0.15
betina	perias	0.16
betina	arsiparis	0.11
betina	gentlemen	0.21
betina	waiter	0.13
betina	loper	0.12
betina	waliyullah	0.08
betina	marxis	0.13
betina	liberalis	0.24
betina	judoka	0.12
betina	businessman	0.12
betina	syaman	0.14
betina	widyaiswara	0.12
betina	learner	0.13
betina	ginekolog	0.17
betina	residivis	0.18
betina	tumenggung	0.02
betina	ketum	0.14
betina	murabbi	0.17
betina	wagub	0.16
betina	vlogger	0.14
betina	kapolda	0.16
betina	kacung	0.09
betina	koleris	0.2
betina	moralis	0.23
betina	propagandis	0.07
betina	voter	0.11
betina	adopter	0.21
betina	inlander	0.09
betina	peresensi	0.15
betina	klinisi	0.14
betina	jongos	0.21
betina	mayoret	0.17
betina	devi	0.1
betina	waskita	0.1
betina	ballerina	0.07
betina	enterpreneurship	0.05
betina	jugun	0.11
betina	mukminah	0.25
betina	teungku	0.08
betina	mandataris	0.14
betina	reformer	0.12
betina	grader	0.11
betina	sekularis	0.19
betina	filosuf	0.14
betina	konservator	0.21
betina	madam	0.19
betina	masbuk	0.13
betina	cendikia	0.17
betina	validator	0.12
betina	terroris	0.22
betina	duchess	0.14
betina	meneer	0.18
betina	godfather	0.19
betina	assessor	0.08
betina	paramedik	0.17
betina	egoistik	0.22
betina	floris	0.32
betina	biduanita	0.21
betina	clairvoyance	0.08
betina	bhiksuni	0.22
betina	evangelist	0.1
betina	gatekeeper	0.16
betina	diktaktor	0.18
betina	ekspat	0.16
betina	inspektor	0.16
betina	superintendent	0.13
betina	foreman	0.09
betina	golfer	0.16
betina	sebatangkara	0.28
betina	herpetolog	0.26
betina	strategist	0.05
betina	selebtwit	0.15
betina	achiever	0.15
betina	hispanik	0.31
betina	ghostwriter	0.12
betina	nulipara	0.26
betina	legalis	0.21
betina	networker	0.08
betina	monetaris	0.15
betina	pamongpraja	0.2
betina	pengibing	0.25
betina	taekwondoin	0.07
betina	paedofil	0.22
betina	campers	0.27
betina	pramusiwi	0.19
betina	wirausahaan	0.21
betina	kooperator	0.17
betina	perempuaan	0.39
betina	markonis	0.14
betina	sadomasokis	0.24
betina	mushalli	0.22
betina	mubayyin	0.11
betina	koder	0.21
betina	laksmana	0.17
betina	nonpartisipan	0.23
betina	kristalografer	0.13
betina	marbut	0.12
betina	snowboarder	0.13
betina	crossline	0.12
betina	murabi	0.25
betina	postrukturalis	0.3
betina	budayan	0.33
betina	penaluk	0.29
betina	propagandais	0.1
betina	khatamul	0.12
betina	controlleur	0.22
ternak	orang	0.37
ternak	sendiri	0.25
ternak	diri	0.29
ternak	manusia	0.49
ternak	wanita	0.28
ternak	anggota	0.27
ternak	siswa	0.23
ternak	pihak	0.22
ternak	pria	0.28
ternak	guru	0.23
ternak	perempuan	0.29
ternak	teman	0.22
ternak	warga	0.37
ternak	bayi	0.33
ternak	mahasiswa	0.27
ternak	dokter	0.2
ternak	internet	0.2
ternak	raja	0.28
ternak	rakyat	0.33
ternak	ahli	0.22
ternak	tokoh	0.19
ternak	tenaga	0.33
ternak	kaum	0.3
ternak	istri	0.28
ternak	militer	0.27
ternak	gadis	0.24
ternak	dewasa	0.25
ternak	suami	0.22
ternak	calon	0.24
ternak	asing	0.29
ternak	ayah	0.2
ternak	tamu	0.23
ternak	remaja	0.21
ternak	umat	0.38
ternak	mantan	0.17
ternak	publik	0.25
ternak	korban	0.32
ternak	konsumen	0.31
ternak	putra	0.21
ternak	saudara	0.25
ternak	putri	0.16
ternak	presiden	0.13
ternak	makhluk	0.37
ternak	pasien	0.23
ternak	polisi	0.25
ternak	sobat	0.19
ternak	sahabat	0.2
ternak	staf	0.13
ternak	aktor	0.2
ternak	ulama	0.21
ternak	artis	0.21
ternak	lawan	0.17
ternak	kontak	0.21
ternak	lelaki	0.29
ternak	murid	0.18
ternak	ketua	0.18
ternak	wakil	0.21
ternak	pegawai	0.27
ternak	musuh	0.26
ternak	adik	0.14
ternak	dewa	0.3
ternak	mas	0.22
ternak	kakak	0.16
ternak	produsen	0.32
ternak	menteri	0.18
ternak	mitra	0.22
ternak	raksasa	0.27
ternak	blogger	0.22
ternak	manajer	0.18
ternak	dosen	0.21
ternak	sutradara	0.09
ternak	buruh	0.3
ternak	nenek	0.19
ternak	induk	0.39
ternak	rekan	0.22
ternak	tetangga	0.31
ternak	kuasa	0.19
ternak	bandar	0.22
ternak	malaikat	0.24
ternak	gubernur	0.2
ternak	prajurit	0.29
ternak	admin	0.09
ternak	tukang	0.26
ternak	user	0.14
ternak	operator	0.18
ternak	pakar	0.21
ternak	wartawan	0.2
ternak	pacar	0.14
ternak	produser	0.22
ternak	senior	0.15
ternak	wali	0.15
ternak	saksi	0.21
ternak	kawan	0.21
ternak	hamba	0.29
ternak	seniman	0.24
ternak	musisi	0.26
ternak	hakim	0.21
ternak	kaisar	0.18
ternak	famili	0.16
ternak	pahlawan	0.18
ternak	sarjana	0.22
ternak	investor	0.28
ternak	haji	0.28
ternak	perwira	0.21
ternak	eksekutif	0.21
ternak	budak	0.39
ternak	mama	0.06
ternak	cucu	0.27
ternak	bupati	0.14
ternak	nelayan	0.34
ternak	hantu	0.26
ternak	atlet	0.23
ternak	isteri	0.25
ternak	leader	0.14
ternak	pendeta	0.25
ternak	direktur	0.15
ternak	formasi	0.17
ternak	panitia	0.17
ternak	aktivis	0.25
ternak	official	0.09
ternak	jenderal	0.16
ternak	kafir	0.22
ternak	pilot	0.17
ternak	kandidat	0.2
ternak	mayat	0.32
ternak	wasit	0.09
ternak	balita	0.3
ternak	pangeran	0.15
ternak	asisten	0.11
ternak	responden	0.16
ternak	juru	0.11
ternak	awak	0.16
ternak	distributor	0.27
ternak	kakek	0.23
ternak	profesor	0.07
ternak	komandan	0.18
ternak	kerabat	0.26
ternak	komunis	0.17
ternak	teroris	0.2
ternak	leluhur	0.31
ternak	arsitek	0.15
ternak	politisi	0.21
ternak	ratu	0.18
ternak	pribumi	0.25
ternak	desainer	0.19
ternak	kapten	0.08
ternak	sekutu	0.21
ternak	alumni	0.16
ternak	sponsor	0.14
ternak	master	0.15
ternak	spesialis	0.2
ternak	atasan	0.12
ternak	santri	0.23
ternak	sekretaris	0.11
ternak	putera	0.19
ternak	kritikus	0.18
ternak	abang	0.1
ternak	oknum	0.24
ternak	konsultan	0.19
ternak	player	0.05
ternak	filsuf	0.15
ternak	turis	0.26
ternak	monster	0.24
ternak	mahluk	0.33
ternak	tante	0.05
ternak	bidan	0.17
ternak	rasul	0.23
ternak	iblis	0.25
ternak	janda	0.18
ternak	jamaah	0.29
ternak	fotografer	0.21
ternak	elit	0.18
ternak	kader	0.25
ternak	waris	0.2
ternak	insinyur	0.22
ternak	subyek	0.24
ternak	dukun	0.25
ternak	audit	0.14
ternak	kru	0.19
ternak	sopir	0.24
ternak	duta	0.15
ternak	doktor	0.14
ternak	bubur	0.23
ternak	bocah	0.24
ternak	driver	0.09
ternak	intelijen	0.2
ternak	praktisi	0.24
ternak	walikota	0.16
ternak	obesitas	0.18
ternak	siswi	0.15
ternak	finalis	0.17
ternak	sultan	0.09
ternak	panglima	0.16
ternak	imigran	0.21
ternak	hacker	0.06
ternak	puteri	0.14
ternak	optimis	0.14
ternak	family	0.14
ternak	resepsionis	0.01
ternak	bajak	0.24
ternak	delegasi	0.23
ternak	revolusioner	0.17
ternak	developer	0.16
ternak	keponakan	0.23
ternak	teknisi	0.25
ternak	jago	0.25
ternak	ninja	0.1
ternak	kiper	0.13
ternak	propaganda	0.12
ternak	nasionalis	0.13
ternak	netizen	0.13
ternak	mahasiswi	0.18
ternak	mempelai	0.21
ternak	psikolog	0.1
ternak	analis	0.14
ternak	donor	0.24
ternak	striker	0.17
ternak	ekonom	0.19
ternak	sufi	0.14
ternak	tuna	0.23
ternak	supir	0.22
ternak	konselor	0.15
ternak	diplomat	0.09
ternak	ksatria	0.16
