noun_w_orang	noun_w_orang_only	cossim
sutradara	pengkaji	0.31
sutradara	pembebas	0.19
sutradara	pemetik	0.22
sutradara	penjilat	0.23
sutradara	pencabut	0.21
sutradara	peramah	0.21
sutradara	pengukir	0.32
sutradara	pengejar	0.21
sutradara	pemerah	0.27
sutradara	wiraswastawan	0.26
sutradara	pemulia	0.23
sutradara	penendang	0.29
sutradara	penyimak	0.31
sutradara	pelestari	0.24
sutradara	penjemput	0.22
sutradara	pembaru	0.23
sutradara	marxis	0.24
sutradara	penghayat	0.24
sutradara	pengadu	0.24
sutradara	pemasak	0.27
sutradara	pembobol	0.17
sutradara	penggemblengan	0.16
sutradara	penghasut	0.27
sutradara	penderma	0.19
sutradara	pemaksa	0.22
sutradara	peragu	0.23
sutradara	pengekor	0.33
sutradara	perayu	0.25
sutradara	pendebat	0.28
sutradara	penyuara	0.3
sutradara	pemimpinan	0.27
sutradara	penghadang	0.18
sutradara	pengasah	0.26
sutradara	madam	0.14
sutradara	pengutang	0.18
sutradara	pembisik	0.32
sutradara	pengetuk	0.21
sutradara	pemberang	0.28
sutradara	peneguh	0.2
sutradara	pewirausaha	0.24
sutradara	pencuriga	0.2
sutradara	pengalah	0.36
sutradara	pengalasan	0.26
sutradara	pengamuk	0.31
buruh	penjual	0.33
buruh	pengganti	0.25
buruh	nenek	0.22
buruh	induk	0.22
buruh	rekan	0.31
buruh	perwakilan	0.34
buruh	lulusan	0.28
buruh	tetangga	0.28
buruh	kuasa	0.2
buruh	bandar	0.15
buruh	terapi	0.12
buruh	pembeli	0.3
buruh	malaikat	0.22
buruh	penerima	0.27
buruh	gubernur	0.25
buruh	prajurit	0.34
buruh	tukang	0.47
buruh	operator	0.35
buruh	pakar	0.23
buruh	wartawan	0.4
buruh	pacar	0.16
buruh	pergerakan	0.37
buruh	produser	0.28
buruh	senior	0.29
buruh	wali	0.19
buruh	saksi	0.28
buruh	kawan	0.28
buruh	hamba	0.23
buruh	obyek	0.23
buruh	pemegang	0.29
buruh	seniman	0.37
buruh	dewan	0.34
buruh	penyedia	0.33
buruh	penjaga	0.31
buruh	hakim	0.31
buruh	kaisar	0.16
buruh	pencari	0.36
buruh	famili	0.17
buruh	pahlawan	0.29
buruh	pembawa	0.23
buruh	undangan	0.18
buruh	cadangan	0.17
buruh	pemeran	0.32
buruh	investor	0.35
buruh	perwira	0.28
buruh	bangsawan	0.36
buruh	legenda	0.18
buruh	pembantu	0.4
buruh	pengarang	0.29
buruh	eksekutif	0.32
buruh	budak	0.43
buruh	mama	0.17
buruh	kerangka	0.15
buruh	pengelola	0.35
buruh	cucu	0.23
buruh	tambang	0.42
buruh	nelayan	0.49
buruh	hantu	0.18
buruh	atlet	0.33
buruh	isteri	0.27
buruh	pendeta	0.3
buruh	pejuang	0.38
buruh	tahanan	0.33
buruh	pengikut	0.27
buruh	direktur	0.24
buruh	rombongan	0.27
buruh	politikus	0.38
buruh	formasi	0.12
buruh	panitia	0.23
buruh	aktivis	0.48
buruh	jenderal	0.23
buruh	pengajar	0.36
buruh	pilot	0.29
buruh	kandidat	0.31
buruh	mayat	0.17
buruh	subjek	0.22
buruh	pendidik	0.39
buruh	wasit	0.18
buruh	balita	0.21
buruh	penghuni	0.34
buruh	pangeran	0.18
buruh	pengembang	0.31
buruh	asisten	0.26
buruh	responden	0.22
buruh	juru	0.26
buruh	jajaran	0.24
buruh	awak	0.3
buruh	distributor	0.25
buruh	kakek	0.2
buruh	pembuka	0.22
buruh	profesor	0.21
buruh	penari	0.29
buruh	pemberi	0.3
buruh	komandan	0.26
buruh	kerabat	0.25
buruh	pelayan	0.37
buruh	komunis	0.39
buruh	teroris	0.26
buruh	pendatang	0.34
buruh	arsitek	0.29
buruh	politisi	0.39
buruh	ratu	0.22
buruh	pembunuh	0.27
buruh	penyelenggara	0.31
buruh	turunan	0.2
buruh	pelukis	0.29
buruh	desainer	0.26
buruh	utusan	0.24
buruh	kapten	0.18
buruh	pembiayaan	0.22
buruh	pengacara	0.37
buruh	sekutu	0.27
buruh	alumni	0.26
buruh	perawat	0.35
buruh	penganut	0.27
buruh	sponsor	0.18
buruh	atasan	0.27
buruh	pengamat	0.24
buruh	vokalis	0.21
buruh	santri	0.34
buruh	sekretaris	0.29
buruh	jurnalis	0.38
buruh	kritikus	0.24
buruh	penghubung	0.25
buruh	pesaing	0.2
buruh	pengawas	0.33
buruh	oknum	0.26
buruh	penjahat	0.29
buruh	pelaksana	0.35
buruh	konsultan	0.26
buruh	kebangsaan	0.28
buruh	pembicara	0.26
buruh	turis	0.27
buruh	bidan	0.23
buruh	rasul	0.19
buruh	iblis	0.18
buruh	demonstrasi	0.41
buruh	janda	0.32
buruh	pengantar	0.24
buruh	elit	0.37
buruh	kader	0.37
buruh	waris	0.22
buruh	insinyur	0.32
buruh	dukun	0.21
buruh	audit	0.13
buruh	pendengar	0.22
buruh	pendamping	0.2
buruh	duta	0.2
buruh	doktor	0.19
buruh	bubur	0.27
buruh	pewaris	0.22
buruh	intelijen	0.22
buruh	praktisi	0.31
buruh	pengungsi	0.36
buruh	walikota	0.26
buruh	finalis	0.18
buruh	pengendara	0.31
buruh	pencuri	0.28
buruh	panglima	0.23
buruh	imigran	0.46
buruh	pemburu	0.25
buruh	pengawal	0.25
buruh	penemu	0.25
buruh	resepsionis	0.15
buruh	delegasi	0.29
buruh	pengemudi	0.31
buruh	penerjemah	0.28
buruh	pemandu	0.23
buruh	tawanan	0.3
buruh	penegak	0.25
buruh	spektrum	0.09
buruh	penutur	0.24
buruh	penyihir	0.21
buruh	keponakan	0.2
buruh	teknisi	0.37
buruh	jago	0.19
buruh	kiper	0.14
buruh	pelamar	0.3
buruh	pemasok	0.37
buruh	propaganda	0.27
buruh	penanda	0.19
buruh	pemikir	0.3
buruh	saingan	0.2
buruh	pembimbing	0.19
buruh	petinggi	0.35
buruh	pelaut	0.39
buruh	pengrajin	0.41
buruh	analis	0.22
buruh	striker	0.2
buruh	ekonom	0.32
buruh	tuna	0.23
buruh	langganan	0.2
buruh	pencinta	0.19
buruh	supir	0.38
buruh	kenalan	0.21
buruh	penyidik	0.3
buruh	pelacur	0.35
buruh	ksatria	0.23
buruh	pengirim	0.3
buruh	dalang	0.26
buruh	perusak	0.26
buruh	wirausaha	0.36
buruh	majikan	0.53
buruh	administrator	0.25
buruh	pucuk	0.13
buruh	pendiam	0.2
buruh	kapitalis	0.49
buruh	agensi	0.2
buruh	mukmin	0.26
buruh	pemeluk	0.25
buruh	detektif	0.22
buruh	penikmat	0.23
buruh	jaksa	0.31
buruh	pemangku	0.25
buruh	perampok	0.28
buruh	pelarian	0.26
buruh	kolektor	0.19
buruh	macan	0.13
buruh	pengidap	0.21
buruh	preman	0.37
buruh	penunjuk	0.14
buruh	pemuka	0.34
buruh	pengemis	0.38
buruh	direksi	0.31
buruh	pemusik	0.36
buruh	sukarelawan	0.37
buruh	fasilitator	0.22
buruh	kristen	0.24
buruh	penerbang	0.3
buruh	bibi	0.18
buruh	pejalan	0.24
buruh	pramuka	0.25
buruh	petinju	0.34
buruh	penyandang	0.26
buruh	penanggung	0.27
buruh	penolong	0.3
buruh	botani	0.14
buruh	jagoan	0.19
buruh	penembak	0.21
buruh	penipu	0.21
buruh	jemaah	0.32
buruh	debitur	0.23
buruh	diktator	0.21
buruh	penyelamat	0.27
buruh	abdi	0.24
buruh	lurah	0.24
buruh	pendaftar	0.19
buruh	milisi	0.36
buruh	pelari	0.18
buruh	pengiring	0.2
buruh	penata	0.23
buruh	pengambil	0.29
buruh	penuntut	0.25
buruh	demonstran	0.41
buruh	sandera	0.19
buruh	pembina	0.28
buruh	astronot	0.16
buruh	serdadu	0.3
buruh	tanggungan	0.33
buruh	pencetus	0.18
buruh	pemangsa	0.18
buruh	bendahara	0.24
buruh	penyebar	0.18
buruh	kuli	0.6
buruh	kreditur	0.26
buruh	pemesan	0.19
buruh	biang	0.18
buruh	dermawan	0.18
buruh	pemeriksa	0.23
buruh	negarawan	0.31
buruh	pengukur	0.18
buruh	penambang	0.47
buruh	pembajak	0.22
buruh	budayawan	0.29
buruh	perekam	0.23
buruh	penyayang	0.21
buruh	pemukul	0.21
buruh	perencana	0.29
buruh	pengumpul	0.27
buruh	separatis	0.31
buruh	mumi	0.13
buruh	wirausahawan	0.34
buruh	penangkap	0.27
buruh	informan	0.24
buruh	humas	0.2
buruh	penyelam	0.22
buruh	pemasar	0.29
buruh	pemalas	0.27
buruh	penarik	0.3
buruh	pengembara	0.28
buruh	cleaning	0.3
buruh	gerilyawan	0.28
buruh	penggagas	0.26
buruh	duda	0.25
buruh	penyembah	0.24
buruh	penilai	0.22
buruh	penguji	0.2
buruh	eksportir	0.34
buruh	wiraswasta	0.41
buruh	nona	0.24
buruh	deputi	0.24
buruh	pengunjuk	0.35
buruh	penyembuh	0.17
buruh	rohaniwan	0.31
buruh	pemanah	0.13
buruh	firaun	0.18
buruh	penyelidik	0.23
buruh	penampil	0.23
buruh	peranakan	0.29
buruh	marinir	0.26
buruh	suruhan	0.23
buruh	inspektur	0.25
buruh	pialang	0.27
buruh	miliarder	0.22
buruh	satria	0.19
buruh	usahawan	0.39
buruh	pelapor	0.27
buruh	pemahat	0.29
buruh	penunggu	0.19
buruh	penurut	0.27
buruh	pengusul	0.24
buruh	pemimpi	0.25
buruh	penyusup	0.16
buruh	pemungut	0.28
buruh	penceramah	0.29
buruh	penggarap	0.47
buruh	pelupa	0.15
buruh	perupa	0.23
buruh	panelis	0.23
buruh	penyendiri	0.15
buruh	pemateri	0.19
buruh	penggali	0.34
buruh	penukar	0.26
buruh	penyabar	0.2
buruh	habib	0.17
buruh	pelempar	0.16
buruh	pemborong	0.46
buruh	pendemo	0.42
buruh	pencerita	0.25
buruh	penyelundup	0.33
buruh	penganggur	0.48
buruh	penggiling	0.32
buruh	penterjemah	0.24
buruh	pengulas	0.16
buruh	penagih	0.27
buruh	hartawan	0.33
buruh	perumus	0.23
buruh	wapres	0.19
buruh	peniup	0.25
buruh	penggalang	0.24
buruh	pembenci	0.21
buruh	pengkaji	0.2
buruh	pembebas	0.28
buruh	pemetik	0.41
buruh	penjilat	0.24
buruh	pencabut	0.27
buruh	peramah	0.21
buruh	pengukir	0.32
buruh	pengejar	0.28
buruh	pemerah	0.31
buruh	wiraswastawan	0.38
buruh	pemulia	0.25
buruh	penendang	0.16
buruh	penyimak	0.24
buruh	pelestari	0.27
buruh	penjemput	0.21
buruh	pembaru	0.33
buruh	marxis	0.35
buruh	penghayat	0.25
buruh	pengadu	0.33
buruh	pemasak	0.32
buruh	pembobol	0.18
buruh	penggemblengan	0.23
buruh	penghasut	0.33
buruh	penderma	0.23
buruh	pemaksa	0.32
buruh	peragu	0.14
buruh	pengekor	0.25
buruh	perayu	0.22
buruh	pendebat	0.29
buruh	penyuara	0.25
buruh	pemimpinan	0.25
buruh	penghadang	0.24
buruh	pengasah	0.29
buruh	madam	0.15
buruh	pengutang	0.35
buruh	pembisik	0.22
buruh	pengetuk	0.24
buruh	pemberang	0.32
buruh	peneguh	0.19
buruh	pewirausaha	0.36
buruh	pencuriga	0.24
buruh	pengalah	0.33
buruh	pengalasan	0.27
buruh	pengamuk	0.39
penjual	pengganti	0.35
penjual	nenek	0.31
penjual	induk	0.3
penjual	rekan	0.29
penjual	perwakilan	0.31
penjual	lulusan	0.26
penjual	tetangga	0.33
penjual	kuasa	0.2
penjual	bandar	0.33
penjual	terapi	0.23
penjual	pembeli	0.81
penjual	malaikat	0.32
penjual	penerima	0.33
penjual	gubernur	0.24
penjual	prajurit	0.27
penjual	tukang	0.51
penjual	operator	0.38
penjual	pakar	0.33
penjual	wartawan	0.33
penjual	pacar	0.27
penjual	pergerakan	0.26
penjual	produser	0.34
penjual	senior	0.23
penjual	wali	0.26
penjual	saksi	0.28
penjual	kawan	0.31
penjual	hamba	0.26
penjual	obyek	0.25
penjual	pemegang	0.38
penjual	seniman	0.36
penjual	dewan	0.26
penjual	penyedia	0.51
penjual	penjaga	0.37
penjual	hakim	0.31
penjual	kaisar	0.18
penjual	pencari	0.45
penjual	famili	0.18
penjual	pahlawan	0.22
penjual	pembawa	0.33
penjual	undangan	0.17
penjual	cadangan	0.24
penjual	pemeran	0.28
penjual	investor	0.4
penjual	perwira	0.3
penjual	bangsawan	0.22
penjual	legenda	0.21
penjual	pembantu	0.31
penjual	pengarang	0.38
penjual	eksekutif	0.27
penjual	budak	0.29
penjual	mama	0.19
penjual	kerangka	0.18
penjual	pengelola	0.48
penjual	cucu	0.21
penjual	tambang	0.26
penjual	nelayan	0.33
penjual	hantu	0.27
penjual	atlet	0.29
penjual	isteri	0.27
penjual	pendeta	0.28
penjual	pejuang	0.31
penjual	tahanan	0.24
penjual	pengikut	0.26
penjual	direktur	0.26
penjual	rombongan	0.26
penjual	politikus	0.32
penjual	formasi	0.07
penjual	panitia	0.27
penjual	aktivis	0.28
penjual	jenderal	0.26
penjual	pengajar	0.34
penjual	pilot	0.25
penjual	kandidat	0.29
penjual	mayat	0.24
penjual	subjek	0.22
penjual	pendidik	0.33
penjual	wasit	0.23
penjual	balita	0.17
penjual	penghuni	0.29
penjual	pangeran	0.28
penjual	pengembang	0.45
penjual	asisten	0.26
penjual	responden	0.22
penjual	juru	0.3
penjual	jajaran	0.25
penjual	awak	0.21
penjual	distributor	0.55
penjual	kakek	0.34
penjual	pembuka	0.26
penjual	profesor	0.2
penjual	penari	0.32
penjual	pemberi	0.39
penjual	komandan	0.3
penjual	kerabat	0.26
penjual	pelayan	0.38
penjual	komunis	0.23
penjual	teroris	0.22
penjual	pendatang	0.3
penjual	arsitek	0.27
penjual	politisi	0.32
penjual	ratu	0.21
penjual	pembunuh	0.36
penjual	penyelenggara	0.37
penjual	turunan	0.22
penjual	pelukis	0.31
penjual	desainer	0.36
penjual	utusan	0.32
penjual	kapten	0.22
penjual	pembiayaan	0.33
penjual	pengacara	0.36
penjual	sekutu	0.25
penjual	alumni	0.18
penjual	perawat	0.37
penjual	penganut	0.28
penjual	sponsor	0.28
penjual	atasan	0.24
penjual	pengamat	0.36
penjual	vokalis	0.16
penjual	santri	0.25
penjual	sekretaris	0.24
penjual	jurnalis	0.29
penjual	kritikus	0.35
penjual	penghubung	0.3
penjual	pesaing	0.36
penjual	pengawas	0.34
penjual	oknum	0.37
penjual	penjahat	0.34
penjual	pelaksana	0.34
penjual	konsultan	0.36
penjual	kebangsaan	0.18
penjual	pembicara	0.28
penjual	turis	0.35
penjual	bidan	0.24
penjual	rasul	0.23
penjual	iblis	0.25
penjual	demonstrasi	0.2
penjual	janda	0.31
penjual	pengantar	0.31
penjual	elit	0.27
penjual	kader	0.29
penjual	waris	0.28
penjual	insinyur	0.3
penjual	dukun	0.34
penjual	audit	0.23
penjual	pendengar	0.3
penjual	pendamping	0.32
penjual	duta	0.27
penjual	doktor	0.16
penjual	bubur	0.32
penjual	pewaris	0.25
penjual	intelijen	0.23
penjual	praktisi	0.37
penjual	pengungsi	0.27
penjual	walikota	0.26
penjual	finalis	0.2
penjual	pengendara	0.38
penjual	pencuri	0.38
penjual	panglima	0.25
penjual	imigran	0.27
penjual	pemburu	0.43
penjual	pengawal	0.22
penjual	penemu	0.32
penjual	resepsionis	0.2
penjual	delegasi	0.23
penjual	pengemudi	0.38
penjual	penerjemah	0.31
penjual	pemandu	0.31
penjual	tawanan	0.21
penjual	penegak	0.29
penjual	spektrum	0.11
penjual	penutur	0.28
penjual	penyihir	0.3
penjual	keponakan	0.24
penjual	teknisi	0.38
penjual	jago	0.3
penjual	kiper	0.18
penjual	pelamar	0.27
penjual	pemasok	0.55
penjual	propaganda	0.18
penjual	penanda	0.19
penjual	pemikir	0.34
penjual	saingan	0.3
penjual	pembimbing	0.23
penjual	petinggi	0.3
penjual	pelaut	0.26
penjual	pengrajin	0.46
penjual	analis	0.29
penjual	striker	0.25
penjual	ekonom	0.29
penjual	tuna	0.29
penjual	langganan	0.41
penjual	pencinta	0.39
penjual	supir	0.37
penjual	kenalan	0.35
penjual	penyidik	0.27
penjual	pelacur	0.37
penjual	ksatria	0.23
penjual	pengirim	0.44
penjual	dalang	0.24
penjual	perusak	0.23
penjual	wirausaha	0.36
penjual	majikan	0.28
penjual	administrator	0.29
penjual	pucuk	0.22
penjual	pendiam	0.21
penjual	kapitalis	0.23
penjual	agensi	0.26
penjual	mukmin	0.26
penjual	pemeluk	0.26
penjual	detektif	0.29
penjual	penikmat	0.43
penjual	jaksa	0.23
penjual	pemangku	0.23
penjual	perampok	0.31
penjual	pelarian	0.18
penjual	kolektor	0.4
penjual	macan	0.21
penjual	pengidap	0.19
penjual	preman	0.31
penjual	penunjuk	0.26
penjual	pemuka	0.34
penjual	pengemis	0.39
penjual	direksi	0.25
penjual	pemusik	0.33
penjual	sukarelawan	0.25
penjual	fasilitator	0.33
penjual	kristen	0.19
penjual	penerbang	0.29
penjual	bibi	0.3
penjual	pejalan	0.35
penjual	pramuka	0.21
penjual	petinju	0.26
penjual	penyandang	0.31
penjual	penanggung	0.34
penjual	penolong	0.27
penjual	botani	0.24
penjual	jagoan	0.34
penjual	penembak	0.28
penjual	penipu	0.42
penjual	jemaah	0.23
penjual	debitur	0.33
penjual	diktator	0.17
penjual	penyelamat	0.22
penjual	abdi	0.16
penjual	lurah	0.24
penjual	pendaftar	0.24
penjual	milisi	0.22
penjual	pelari	0.31
penjual	pengiring	0.16
penjual	penata	0.29
penjual	pengambil	0.38
penjual	penuntut	0.35
penjual	demonstran	0.25
penjual	sandera	0.13
penjual	pembina	0.29
penjual	astronot	0.14
penjual	serdadu	0.27
penjual	tanggungan	0.29
penjual	pencetus	0.21
penjual	pemangsa	0.24
penjual	bendahara	0.22
penjual	penyebar	0.32
penjual	kuli	0.31
penjual	kreditur	0.32
penjual	pemesan	0.42
penjual	biang	0.21
penjual	dermawan	0.29
penjual	pemeriksa	0.3
penjual	negarawan	0.24
penjual	pengukur	0.28
penjual	penambang	0.33
penjual	pembajak	0.25
penjual	budayawan	0.28
penjual	perekam	0.3
penjual	penyayang	0.25
penjual	pemukul	0.28
penjual	perencana	0.35
penjual	pengumpul	0.46
penjual	separatis	0.21
penjual	mumi	0.13
penjual	wirausahawan	0.36
penjual	penangkap	0.38
penjual	informan	0.26
penjual	humas	0.21
penjual	penyelam	0.18
penjual	pemasar	0.55
penjual	pemalas	0.21
penjual	penarik	0.37
penjual	pengembara	0.33
penjual	cleaning	0.21
penjual	gerilyawan	0.21
penjual	penggagas	0.22
penjual	duda	0.28
penjual	penyembah	0.27
penjual	penilai	0.34
penjual	penguji	0.31
penjual	eksportir	0.48
penjual	wiraswasta	0.3
penjual	nona	0.23
penjual	deputi	0.2
penjual	pengunjuk	0.26
penjual	penyembuh	0.31
penjual	rohaniwan	0.26
penjual	pemanah	0.24
penjual	firaun	0.07
penjual	penyelidik	0.29
penjual	penampil	0.28
penjual	peranakan	0.27
penjual	marinir	0.17
penjual	suruhan	0.24
penjual	inspektur	0.27
penjual	pialang	0.44
penjual	miliarder	0.2
penjual	satria	0.2
penjual	usahawan	0.45
penjual	pelapor	0.34
penjual	pemahat	0.31
penjual	penunggu	0.29
penjual	penurut	0.25
penjual	pengusul	0.27
penjual	pemimpi	0.26
penjual	penyusup	0.24
penjual	pemungut	0.41
penjual	penceramah	0.28
penjual	penggarap	0.37
penjual	pelupa	0.16
penjual	perupa	0.23
penjual	panelis	0.26
penjual	penyendiri	0.24
penjual	pemateri	0.22
penjual	penggali	0.33
penjual	penukar	0.4
penjual	penyabar	0.22
penjual	habib	0.2
penjual	pelempar	0.36
penjual	pemborong	0.5
penjual	pendemo	0.29
penjual	pencerita	0.34
penjual	penyelundup	0.35
penjual	penganggur	0.25
penjual	penggiling	0.4
penjual	penterjemah	0.29
penjual	pengulas	0.34
penjual	penagih	0.38
penjual	hartawan	0.3
penjual	perumus	0.19
penjual	wapres	0.11
penjual	peniup	0.32
penjual	penggalang	0.24
penjual	pembenci	0.26
penjual	pengkaji	0.27
penjual	pembebas	0.21
penjual	pemetik	0.34
penjual	penjilat	0.27
penjual	pencabut	0.33
penjual	peramah	0.28
penjual	pengukir	0.33
penjual	pengejar	0.29
penjual	pemerah	0.29
penjual	wiraswastawan	0.33
penjual	pemulia	0.33
penjual	penendang	0.29
penjual	penyimak	0.29
penjual	pelestari	0.32
penjual	penjemput	0.32
penjual	pembaru	0.3
penjual	marxis	0.15
penjual	penghayat	0.26
penjual	pengadu	0.4
penjual	pemasak	0.38
penjual	pembobol	0.27
penjual	penggemblengan	0.2
penjual	penghasut	0.3
penjual	penderma	0.23
penjual	pemaksa	0.3
penjual	peragu	0.28
penjual	pengekor	0.33
penjual	perayu	0.32
penjual	pendebat	0.27
penjual	penyuara	0.22
penjual	pemimpinan	0.29
penjual	penghadang	0.27
penjual	pengasah	0.36
penjual	madam	0.19
penjual	pengutang	0.34
penjual	pembisik	0.29
penjual	pengetuk	0.33
penjual	pemberang	0.35
penjual	peneguh	0.29
penjual	pewirausaha	0.39
penjual	pencuriga	0.38
penjual	pengalah	0.41
penjual	pengalasan	0.34
penjual	pengamuk	0.33
pengganti	nenek	0.18
pengganti	induk	0.32
pengganti	rekan	0.27
pengganti	perwakilan	0.25
pengganti	lulusan	0.21
pengganti	tetangga	0.25
pengganti	kuasa	0.21
pengganti	bandar	0.23
pengganti	terapi	0.31
pengganti	pembeli	0.34
pengganti	malaikat	0.21
pengganti	penerima	0.37
pengganti	gubernur	0.32
pengganti	prajurit	0.27
pengganti	tukang	0.3
pengganti	operator	0.28
pengganti	pakar	0.23
pengganti	wartawan	0.17
pengganti	pacar	0.34
pengganti	pergerakan	0.2
pengganti	produser	0.29
pengganti	senior	0.31
pengganti	wali	0.33
pengganti	saksi	0.23
pengganti	kawan	0.28
pengganti	hamba	0.25
pengganti	obyek	0.22
pengganti	pemegang	0.4
pengganti	seniman	0.19
pengganti	dewan	0.27
pengganti	penyedia	0.4
pengganti	penjaga	0.32
pengganti	hakim	0.35
pengganti	kaisar	0.26
pengganti	pencari	0.34
pengganti	famili	0.1
pengganti	pahlawan	0.29
pengganti	pembawa	0.4
pengganti	undangan	0.26
pengganti	cadangan	0.51
pengganti	pemeran	0.45
pengganti	investor	0.21
pengganti	perwira	0.23
pengganti	bangsawan	0.23
pengganti	legenda	0.1
pengganti	pembantu	0.41
pengganti	pengarang	0.24
pengganti	eksekutif	0.23
pengganti	budak	0.25
pengganti	mama	0.15
pengganti	kerangka	0.25
pengganti	pengelola	0.31
pengganti	cucu	0.22
pengganti	tambang	0.23
pengganti	nelayan	0.19
pengganti	hantu	0.16
pengganti	atlet	0.22
pengganti	isteri	0.31
pengganti	pendeta	0.24
pengganti	pejuang	0.25
pengganti	tahanan	0.22
pengganti	pengikut	0.24
pengganti	direktur	0.27
pengganti	rombongan	0.16
pengganti	politikus	0.25
pengganti	formasi	0.26
pengganti	panitia	0.22
pengganti	aktivis	0.17
pengganti	jenderal	0.26
pengganti	pengajar	0.35
pengganti	pilot	0.24
pengganti	kandidat	0.37
pengganti	mayat	0.28
pengganti	subjek	0.22
pengganti	pendidik	0.33
pengganti	wasit	0.32
pengganti	balita	0.11
pengganti	penghuni	0.25
pengganti	pangeran	0.28
pengganti	pengembang	0.33
pengganti	asisten	0.33
pengganti	responden	0.09
pengganti	juru	0.24
pengganti	jajaran	0.26
pengganti	awak	0.21
pengganti	distributor	0.24
pengganti	kakek	0.21
pengganti	pembuka	0.37
pengganti	profesor	0.23
pengganti	penari	0.27
pengganti	pemberi	0.41
pengganti	komandan	0.27
pengganti	kerabat	0.31
pengganti	pelayan	0.31
pengganti	komunis	0.19
pengganti	teroris	0.2
pengganti	pendatang	0.29
pengganti	arsitek	0.26
pengganti	politisi	0.25
pengganti	ratu	0.28
pengganti	pembunuh	0.33
pengganti	penyelenggara	0.31
pengganti	turunan	0.29
pengganti	pelukis	0.22
pengganti	desainer	0.24
pengganti	utusan	0.29
pengganti	kapten	0.31
pengganti	pembiayaan	0.31
pengganti	pengacara	0.25
pengganti	sekutu	0.29
pengganti	alumni	0.12
pengganti	perawat	0.29
pengganti	penganut	0.22
pengganti	sponsor	0.31
pengganti	atasan	0.25
pengganti	pengamat	0.2
pengganti	vokalis	0.33
pengganti	santri	0.14
pengganti	sekretaris	0.24
pengganti	jurnalis	0.16
pengganti	kritikus	0.16
pengganti	penghubung	0.41
pengganti	pesaing	0.31
pengganti	pengawas	0.31
pengganti	oknum	0.23
pengganti	penjahat	0.24
pengganti	pelaksana	0.37
pengganti	konsultan	0.28
pengganti	kebangsaan	0.25
pengganti	pembicara	0.23
pengganti	turis	0.17
pengganti	bidan	0.15
pengganti	rasul	0.28
pengganti	iblis	0.22
pengganti	demonstrasi	0.23
pengganti	janda	0.3
pengganti	pengantar	0.37
pengganti	elit	0.19
pengganti	kader	0.24
pengganti	waris	0.37
pengganti	insinyur	0.24
pengganti	dukun	0.25
pengganti	audit	0.18
pengganti	pendengar	0.2
pengganti	pendamping	0.47
pengganti	duta	0.3
pengganti	doktor	0.2
pengganti	bubur	0.35
pengganti	pewaris	0.42
pengganti	intelijen	0.18
pengganti	praktisi	0.18
pengganti	pengungsi	0.15
pengganti	walikota	0.26
pengganti	finalis	0.2
pengganti	pengendara	0.25
pengganti	pencuri	0.23
pengganti	panglima	0.31
pengganti	imigran	0.15
pengganti	pemburu	0.33
pengganti	pengawal	0.23
pengganti	penemu	0.34
pengganti	resepsionis	0.08
pengganti	delegasi	0.16
pengganti	pengemudi	0.25
pengganti	penerjemah	0.23
pengganti	pemandu	0.3
pengganti	tawanan	0.22
pengganti	penegak	0.23
pengganti	spektrum	0.13
pengganti	penutur	0.22
pengganti	penyihir	0.2
pengganti	keponakan	0.28
pengganti	teknisi	0.31
pengganti	jago	0.15
pengganti	kiper	0.32
pengganti	pelamar	0.2
pengganti	pemasok	0.41
pengganti	propaganda	0.12
pengganti	penanda	0.3
pengganti	pemikir	0.19
pengganti	saingan	0.32
pengganti	pembimbing	0.34
pengganti	petinggi	0.25
pengganti	pelaut	0.19
pengganti	pengrajin	0.19
pengganti	analis	0.2
pengganti	striker	0.34
pengganti	ekonom	0.2
pengganti	tuna	0.15
pengganti	langganan	0.31
pengganti	pencinta	0.22
pengganti	supir	0.27
pengganti	kenalan	0.26
pengganti	penyidik	0.25
pengganti	pelacur	0.23
pengganti	ksatria	0.17
pengganti	pengirim	0.29
pengganti	dalang	0.25
pengganti	perusak	0.32
pengganti	wirausaha	0.2
pengganti	majikan	0.25
pengganti	administrator	0.25
pengganti	pucuk	0.24
pengganti	pendiam	0.05
pengganti	kapitalis	0.14
pengganti	agensi	0.17
pengganti	mukmin	0.18
pengganti	pemeluk	0.17
pengganti	detektif	0.18
pengganti	penikmat	0.22
pengganti	jaksa	0.23
pengganti	pemangku	0.26
pengganti	perampok	0.13
pengganti	pelarian	0.29
pengganti	kolektor	0.24
pengganti	macan	0.2
pengganti	pengidap	0.13
pengganti	preman	0.16
pengganti	penunjuk	0.43
pengganti	pemuka	0.22
pengganti	pengemis	0.21
pengganti	direksi	0.26
pengganti	pemusik	0.27
pengganti	sukarelawan	0.18
pengganti	fasilitator	0.3
pengganti	kristen	0.15
pengganti	penerbang	0.27
pengganti	bibi	0.23
pengganti	pejalan	0.22
pengganti	pramuka	0.21
