noun_w_ekor	noun_w_orang	cossim
angsa	politisi	0.15
angsa	ratu	0.25
angsa	pembunuh	0.18
angsa	penyelenggara	0.18
angsa	turunan	0.2
angsa	pelukis	0.15
angsa	desainer	0.14
angsa	utusan	0.1
angsa	kapten	0.1
angsa	pembiayaan	0.18
angsa	pengacara	0.12
angsa	sekutu	0.14
angsa	alumni	0.04
angsa	perawat	0.09
angsa	penganut	0.19
angsa	sponsor	0.11
angsa	atasan	0.04
angsa	pengamat	0.19
angsa	vokalis	0.19
angsa	santri	0.16
angsa	sekretaris	0.12
angsa	jurnalis	0.17
angsa	kritikus	0.18
angsa	penghubung	0.12
angsa	pesaing	0.11
angsa	pengawas	0.16
angsa	oknum	0.14
angsa	penjahat	0.2
angsa	pelaksana	0.07
angsa	konsultan	0.04
angsa	kebangsaan	0.22
angsa	pembicara	0.14
angsa	turis	0.17
angsa	bidan	0.08
angsa	rasul	0.11
angsa	iblis	0.18
angsa	demonstrasi	0.08
angsa	janda	0.11
angsa	pengantar	0.13
angsa	elit	0.17
angsa	kader	0.12
angsa	waris	0.07
angsa	insinyur	0.13
angsa	dukun	0.11
angsa	audit	-0.01
angsa	pendengar	0.18
angsa	pendamping	0.15
angsa	duta	0.09
angsa	doktor	0.1
angsa	bubur	0.18
angsa	pewaris	0.14
angsa	intelijen	0.08
angsa	praktisi	0.13
angsa	pengungsi	0.19
angsa	walikota	0.11
angsa	finalis	0.15
angsa	pengendara	0.24
angsa	pencuri	0.22
angsa	panglima	0.05
angsa	imigran	0.17
angsa	pemburu	0.27
angsa	pengawal	0.11
angsa	penemu	0.19
angsa	resepsionis	0.11
angsa	delegasi	0.14
angsa	pengemudi	0.14
angsa	penerjemah	0.06
angsa	pemandu	0.15
angsa	tawanan	0.21
angsa	penegak	0.09
angsa	spektrum	0.12
angsa	penutur	0.07
angsa	penyihir	0.31
angsa	keponakan	0.18
angsa	teknisi	0.12
angsa	jago	0.23
angsa	kiper	0.16
angsa	pelamar	0.16
angsa	pemasok	0.13
angsa	propaganda	0.15
angsa	penanda	0.07
angsa	pemikir	0.19
angsa	saingan	0.13
angsa	pembimbing	0.14
angsa	petinggi	0.12
angsa	pelaut	0.2
angsa	pengrajin	0.2
angsa	analis	0.1
angsa	striker	0.18
angsa	ekonom	0.14
angsa	tuna	0.23
angsa	langganan	0.11
angsa	pencinta	0.2
angsa	supir	0.11
angsa	kenalan	0.04
angsa	penyidik	0.11
angsa	pelacur	0.19
angsa	ksatria	0.28
angsa	pengirim	0.15
angsa	dalang	0.08
angsa	perusak	0.1
angsa	wirausaha	0.09
angsa	majikan	0.1
angsa	administrator	0.09
angsa	pucuk	0.14
angsa	pendiam	0.21
angsa	kapitalis	0.13
angsa	agensi	0.03
angsa	mukmin	0.15
angsa	pemeluk	0.1
angsa	detektif	0.15
angsa	penikmat	0.18
angsa	jaksa	0.05
angsa	pemangku	0.08
angsa	perampok	0.21
angsa	pelarian	0.2
angsa	kolektor	0.2
angsa	macan	0.32
angsa	pengidap	0.13
angsa	preman	0.07
angsa	penunjuk	0.07
angsa	pemuka	0.09
angsa	pengemis	0.17
angsa	direksi	0.06
angsa	pemusik	0.21
angsa	sukarelawan	0.05
angsa	fasilitator	0.1
angsa	kristen	0.16
angsa	penerbang	0.24
angsa	bibi	0.23
angsa	pejalan	0.18
angsa	pramuka	0.19
angsa	petinju	0.17
angsa	penyandang	0.15
angsa	penanggung	0.11
angsa	penolong	0.11
angsa	botani	0.12
angsa	jagoan	0.21
angsa	penembak	0.16
angsa	penipu	0.18
angsa	jemaah	0.11
angsa	debitur	0.21
angsa	diktator	0.09
angsa	penyelamat	0.18
angsa	abdi	0.17
angsa	lurah	0.08
angsa	pendaftar	0.14
angsa	milisi	0.17
angsa	pelari	0.21
angsa	pengiring	0.18
angsa	penata	0.09
angsa	pengambil	0.16
angsa	penuntut	0.15
angsa	demonstran	0.17
angsa	sandera	0.13
angsa	pembina	0.12
angsa	astronot	0.22
angsa	serdadu	0.22
angsa	tanggungan	0.11
angsa	pencetus	0.1
angsa	pemangsa	0.28
angsa	bendahara	0.12
angsa	penyebar	0.14
angsa	kuli	0.09
angsa	kreditur	0.15
angsa	pemesan	0.07
angsa	biang	0.16
angsa	dermawan	0.08
angsa	pemeriksa	0.07
angsa	negarawan	0.13
angsa	pengukur	0.1
angsa	penambang	0.14
angsa	pembajak	0.17
angsa	budayawan	0.14
angsa	perekam	0.17
angsa	penyayang	0.23
angsa	pemukul	0.17
angsa	perencana	0.15
angsa	pengumpul	0.2
angsa	separatis	0.14
angsa	mumi	0.22
angsa	wirausahawan	0.08
angsa	penangkap	0.24
angsa	informan	0.1
angsa	humas	0.05
angsa	penyelam	0.2
angsa	pemasar	0.15
angsa	pemalas	0.17
angsa	penarik	0.21
angsa	pengembara	0.19
angsa	cleaning	0.08
angsa	gerilyawan	0.15
angsa	penggagas	0.08
angsa	duda	0.06
angsa	penyembah	0.19
angsa	penilai	0.17
angsa	penguji	0.09
angsa	eksportir	0.19
angsa	wiraswasta	0
angsa	nona	0.13
angsa	deputi	0.04
angsa	pengunjuk	0.06
angsa	penyembuh	0.13
angsa	rohaniwan	0.27
angsa	pemanah	0.25
angsa	firaun	0.12
angsa	penyelidik	0.1
angsa	penampil	0.13
angsa	peranakan	0.19
angsa	marinir	0.03
angsa	suruhan	0.06
angsa	inspektur	0.09
angsa	pialang	0.1
angsa	miliarder	0.1
angsa	satria	0.25
angsa	usahawan	0.12
angsa	pelapor	0.09
angsa	pemahat	0.21
angsa	penunggu	0.13
angsa	penurut	0.2
angsa	pengusul	0.14
angsa	pemimpi	0.16
angsa	penyusup	0.09
angsa	pemungut	0.16
angsa	penceramah	0.07
angsa	penggarap	0.06
angsa	pelupa	0.13
angsa	perupa	0.08
angsa	panelis	0.06
angsa	penyendiri	0.24
angsa	pemateri	0.08
angsa	penggali	0.16
angsa	penukar	0.16
angsa	penyabar	0.17
angsa	habib	0.02
angsa	pelempar	0.21
angsa	pemborong	0.06
angsa	pendemo	0.04
angsa	pencerita	0.15
angsa	penyelundup	0.22
angsa	penganggur	0.14
angsa	penggiling	0.12
angsa	penterjemah	0.09
angsa	pengulas	0.06
angsa	penagih	0.18
angsa	hartawan	0.18
angsa	perumus	0.09
angsa	wapres	0.07
angsa	peniup	0.19
angsa	penggalang	0.11
angsa	pembenci	0.17
angsa	pengkaji	0.09
angsa	pembebas	0.13
angsa	pemetik	0.24
angsa	penjilat	0.19
angsa	pencabut	0.2
angsa	peramah	0.14
angsa	pengukir	0.12
angsa	pengejar	0.16
angsa	pemerah	0.24
angsa	wiraswastawan	0.06
angsa	pemulia	0.25
angsa	penendang	0.19
angsa	penyimak	0.16
angsa	pelestari	0.21
angsa	penjemput	0.13
angsa	pembaru	0.13
angsa	marxis	0.14
angsa	penghayat	0.07
angsa	pengadu	0.19
angsa	pemasak	0.16
angsa	pembobol	0.13
angsa	penggemblengan	0.11
angsa	penghasut	0.15
angsa	penderma	0.17
angsa	pemaksa	0.11
angsa	peragu	0.12
angsa	pengekor	0.14
angsa	perayu	0.25
angsa	pendebat	0.21
angsa	penyuara	0.25
angsa	pemimpinan	0.03
angsa	penghadang	0.06
angsa	pengasah	0.2
angsa	madam	0.15
angsa	pengutang	0.19
angsa	pembisik	0.1
angsa	pengetuk	0.15
angsa	pemberang	0.25
angsa	peneguh	0.13
angsa	pewirausaha	0.13
angsa	pencuriga	0.17
angsa	pengalah	0.16
angsa	pengalasan	0.22
angsa	pengamuk	0.2
gabus	dalam	0.21
gabus	tahun	0.17
gabus	orang	0.23
gabus	saat	0.24
gabus	anak	0.23
gabus	tempat	0.22
gabus	diri	0.23
gabus	manusia	0.25
gabus	hasil	0.26
gabus	masyarakat	0.25
gabus	kelas	0.16
gabus	hidup	0.22
gabus	wanita	0.17
gabus	anggota	0.16
gabus	keluarga	0.17
gabus	data	0.19
gabus	ibu	0.16
gabus	kelompok	0.22
gabus	jam	0.11
gabus	tim	0.16
gabus	pemain	0.17
gabus	kulit	0.37
gabus	bisnis	0.15
gabus	siswa	0.17
gabus	pihak	0.12
gabus	pria	0.16
gabus	media	0.26
gabus	penduduk	0.23
gabus	guru	0.19
gabus	perempuan	0.19
gabus	kepala	0.25
gabus	bumi	0.22
gabus	pengguna	0.15
gabus	politik	0.15
gabus	wisatawan	0.17
gabus	teman	0.23
gabus	bangsa	0.21
gabus	penelitian	0.14
gabus	batu	0.33
gabus	warga	0.24
gabus	perangkat	0.25
gabus	model	0.2
gabus	pasangan	0.15
gabus	bayi	0.21
gabus	penulis	0.14
gabus	mahasiswa	0.09
gabus	dokter	0.14
gabus	internet	0.23
gabus	pemimpin	0.11
gabus	raja	0.17
gabus	peserta	0.14
gabus	rakyat	0.17
gabus	ahli	0.17
gabus	tokoh	0.2
gabus	pasukan	0.16
gabus	tenaga	0.14
gabus	kaum	0.21
gabus	istri	0.11
gabus	militer	0.09
gabus	karakter	0.17
gabus	pengunjung	0.11
gabus	gadis	0.15
gabus	penderita	0.18
gabus	suami	0.1
gabus	pembelajaran	0.18
gabus	calon	0.12
gabus	ayah	0.16
gabus	tamu	0.17
gabus	pelayanan	0.1
gabus	individu	0.16
gabus	remaja	0.26
gabus	umat	0.21
gabus	mantan	0.17
gabus	kehilangan	0.2
gabus	matahari	0.23
gabus	tipe	0.11
gabus	keturunan	0.15
gabus	burung	0.27
gabus	pemilik	0.1
gabus	korban	0.19
gabus	konsumen	0.18
gabus	putra	0.16
gabus	saudara	0.23
gabus	manajemen	0.04
gabus	agen	0.17
gabus	penyanyi	0.16
gabus	tentara	0.17
gabus	objek	0.21
gabus	generasi	0.17
gabus	karyawan	0.05
gabus	putri	0.18
gabus	umur	0.16
gabus	presiden	0.08
gabus	pajak	0.14
gabus	pelanggan	0.16
gabus	makhluk	0.23
gabus	kelahiran	0.15
gabus	ujung	0.28
gabus	pasien	0.15
gabus	kelapa	0.36
gabus	perdagangan	0.19
gabus	petani	0.24
gabus	polisi	0.13
gabus	luka	0.23
gabus	pekerja	0.1
gabus	kepercayaan	0.15
gabus	suhu	0.15
gabus	pemuda	0.19
gabus	sahabat	0.19
gabus	staf	-0.04
gabus	radio	0.21
gabus	penumpang	0.18
gabus	pimpinan	0.11
gabus	kampung	0.25
gabus	pembaca	0.22
gabus	kekurangan	0.16
gabus	aktor	0.13
gabus	ulama	0.18
gabus	artis	0.15
gabus	pejabat	0.12
gabus	kontak	0.17
gabus	lelaki	0.22
gabus	murid	0.15
gabus	campuran	0.3
gabus	pelaku	0.17
gabus	peneliti	0.17
gabus	ketua	0.13
gabus	pengusaha	0.21
gabus	wakil	0.1
gabus	pegawai	0.05
gabus	pendukung	0.22
gabus	petunjuk	0.14
gabus	pemenang	0.08
gabus	musuh	0.19
gabus	adik	0.15
gabus	petugas	0.11
gabus	dewa	0.18
gabus	perbaikan	0.17
gabus	pelatih	0.15
gabus	pedagang	0.23
gabus	pelajar	0.18
gabus	biji	0.38
gabus	pengurus	0.11
gabus	jurusan	0.04
gabus	ilmuwan	0.21
gabus	kakak	0.14
gabus	pendiri	0.07
gabus	produsen	0.22
gabus	menteri	0.2
gabus	profesi	0.14
gabus	mitra	0.09
gabus	raksasa	0.27
gabus	angkatan	0.1
gabus	manajer	0.05
gabus	dosen	0.06
gabus	sasaran	0.14
gabus	pembuat	0.26
gabus	sutradara	-0.02
gabus	buruh	0.17
gabus	penjual	0.25
gabus	pengganti	0.28
gabus	nenek	0.17
gabus	induk	0.26
gabus	rekan	0.16
gabus	perwakilan	0.02
gabus	lulusan	0.07
gabus	tetangga	0.24
gabus	kuasa	0.11
gabus	bandar	0.19
gabus	terapi	0.2
gabus	pembeli	0.17
gabus	malaikat	0.11
gabus	penerima	0.17
gabus	gubernur	0.13
gabus	prajurit	0.14
gabus	tukang	0.24
gabus	operator	0.11
gabus	pakar	0.17
gabus	wartawan	0.12
gabus	pacar	0.14
gabus	pergerakan	0.17
gabus	produser	0.08
gabus	senior	0.11
gabus	wali	0.12
gabus	saksi	0.12
gabus	kawan	0.19
gabus	hamba	0.12
gabus	obyek	0.2
gabus	pemegang	0.15
gabus	seniman	0.17
gabus	dewan	0.12
gabus	penyedia	0.21
gabus	penjaga	0.14
gabus	hakim	0.15
gabus	kaisar	0.08
gabus	pencari	0.14
gabus	famili	0.15
gabus	pahlawan	0.21
gabus	pembawa	0.23
gabus	undangan	0.22
gabus	cadangan	0.23
gabus	pemeran	0.14
gabus	investor	0.08
gabus	perwira	0.08
gabus	bangsawan	0.15
gabus	legenda	0.11
gabus	pembantu	0.15
gabus	pengarang	0.15
gabus	eksekutif	0.07
gabus	budak	0.13
gabus	mama	0.09
gabus	kerangka	0.26
gabus	pengelola	0.1
gabus	cucu	0.11
gabus	tambang	0.23
gabus	nelayan	0.32
gabus	hantu	0.17
gabus	atlet	0.19
gabus	isteri	0.11
gabus	pendeta	0.13
gabus	pejuang	0.14
gabus	tahanan	0.26
gabus	pengikut	0.14
gabus	direktur	0.03
gabus	rombongan	0.08
gabus	politikus	0.21
gabus	formasi	0.16
gabus	panitia	0.1
gabus	aktivis	0.14
gabus	jenderal	0.11
gabus	pengajar	0.09
gabus	pilot	0.08
gabus	kandidat	0.11
gabus	mayat	0.21
gabus	subjek	0.08
gabus	pendidik	0.09
gabus	wasit	0.08
gabus	balita	0.19
gabus	penghuni	0.19
gabus	pangeran	0.13
gabus	pengembang	0.2
gabus	asisten	-0.03
gabus	responden	0.02
gabus	juru	0.09
gabus	jajaran	0.11
gabus	awak	0.15
gabus	distributor	0.09
gabus	kakek	0.19
gabus	pembuka	0.29
gabus	profesor	0.13
gabus	penari	0.1
gabus	pemberi	0.19
gabus	komandan	0.07
gabus	kerabat	0.23
gabus	pelayan	0.11
gabus	komunis	0.18
gabus	teroris	0.18
gabus	pendatang	0.17
gabus	arsitek	0.12
gabus	politisi	0.2
gabus	ratu	0.13
gabus	pembunuh	0.17
gabus	penyelenggara	0.12
gabus	turunan	0.19
gabus	pelukis	0.12
gabus	desainer	0.11
gabus	utusan	0.13
gabus	kapten	0.15
gabus	pembiayaan	0.14
gabus	pengacara	0.09
gabus	sekutu	0.07
gabus	alumni	0.09
gabus	perawat	0.07
gabus	penganut	0.14
gabus	sponsor	0.08
gabus	atasan	0.04
gabus	pengamat	0.14
gabus	vokalis	0.2
gabus	santri	0.19
gabus	sekretaris	0.03
gabus	jurnalis	0.12
gabus	kritikus	0.17
gabus	penghubung	0.23
gabus	pesaing	0.17
gabus	pengawas	0.13
gabus	oknum	0.12
gabus	penjahat	0.25
gabus	pelaksana	0.14
gabus	konsultan	0.13
gabus	kebangsaan	0.1
gabus	pembicara	0.14
gabus	turis	0.2
gabus	bidan	0.07
gabus	rasul	0.16
gabus	iblis	0.18
gabus	demonstrasi	0.12
gabus	janda	0.09
gabus	pengantar	0.25
gabus	elit	0.12
gabus	kader	0.15
gabus	waris	0.08
gabus	insinyur	0.13
gabus	dukun	0.15
gabus	audit	0.08
gabus	pendengar	0.18
gabus	pendamping	0.12
gabus	duta	0.16
gabus	doktor	0.06
gabus	bubur	0.33
gabus	pewaris	0.05
gabus	intelijen	0.11
gabus	praktisi	0.11
gabus	pengungsi	0.2
gabus	walikota	0.2
gabus	finalis	0.13
gabus	pengendara	0.15
gabus	pencuri	0.21
gabus	panglima	0.1
gabus	imigran	0.2
gabus	pemburu	0.19
gabus	pengawal	0.06
gabus	penemu	0.23
gabus	resepsionis	-0.03
gabus	delegasi	0.07
gabus	pengemudi	0.13
gabus	penerjemah	0.11
gabus	pemandu	0.14
gabus	tawanan	0.19
gabus	penegak	0.14
gabus	spektrum	0.11
gabus	penutur	0.22
gabus	penyihir	0.14
gabus	keponakan	0.14
gabus	teknisi	0.08
gabus	jago	0.17
gabus	kiper	0.17
gabus	pelamar	-0
gabus	pemasok	0.23
gabus	propaganda	0.14
gabus	penanda	0.15
gabus	pemikir	0.17
gabus	saingan	0.14
gabus	pembimbing	0.08
gabus	petinggi	0.11
gabus	pelaut	0.21
gabus	pengrajin	0.21
gabus	analis	0.12
gabus	striker	0.13
gabus	ekonom	0.14
gabus	tuna	0.32
gabus	langganan	0.18
gabus	pencinta	0.18
gabus	supir	0.06
gabus	kenalan	0.13
gabus	penyidik	0.08
gabus	pelacur	0.17
gabus	ksatria	0.08
gabus	pengirim	0.22
gabus	dalang	0.15
gabus	perusak	0.2
gabus	wirausaha	0.15
gabus	majikan	0.01
gabus	administrator	0.06
gabus	pucuk	0.23
gabus	pendiam	0.1
gabus	kapitalis	0.1
gabus	agensi	0.02
gabus	mukmin	0.2
gabus	pemeluk	0.12
gabus	detektif	0.15
gabus	penikmat	0.21
gabus	jaksa	0.07
gabus	pemangku	0.14
gabus	perampok	0.16
gabus	pelarian	0.23
gabus	kolektor	0.2
gabus	macan	0.28
gabus	pengidap	0.07
gabus	preman	0.13
gabus	penunjuk	0.12
gabus	pemuka	0.2
gabus	pengemis	0.16
gabus	direksi	0.03
gabus	pemusik	0.15
gabus	sukarelawan	0.16
gabus	fasilitator	0.21
gabus	kristen	0.25
gabus	penerbang	0.11
gabus	bibi	0.16
gabus	pejalan	0.17
gabus	pramuka	0.21
gabus	petinju	0.15
gabus	penyandang	0.1
gabus	penanggung	0.11
gabus	penolong	0.22
gabus	botani	0.25
gabus	jagoan	0.17
gabus	penembak	0.14
gabus	penipu	0.17
gabus	jemaah	0.09
gabus	debitur	0.16
gabus	diktator	0.05
gabus	penyelamat	0.19
gabus	abdi	0.05
gabus	lurah	0.17
gabus	pendaftar	0.05
gabus	milisi	0.12
gabus	pelari	0.14
gabus	pengiring	0.15
gabus	penata	0.1
gabus	pengambil	0.16
gabus	penuntut	0.06
gabus	demonstran	0.12
gabus	sandera	0.07
gabus	pembina	0.1
gabus	astronot	0.14
gabus	serdadu	0.15
gabus	tanggungan	0.1
gabus	pencetus	0.1
gabus	pemangsa	0.24
gabus	bendahara	0.1
gabus	penyebar	0.2
gabus	kuli	0.14
gabus	kreditur	0.1
gabus	pemesan	0.15
gabus	biang	0.15
gabus	dermawan	0.06
gabus	pemeriksa	0.11
gabus	negarawan	0.19
gabus	pengukur	0.13
gabus	penambang	0.19
gabus	pembajak	0.01
gabus	budayawan	0.18
gabus	perekam	0.2
gabus	penyayang	0.06
gabus	pemukul	0.21
gabus	perencana	0.11
gabus	pengumpul	0.2
gabus	separatis	0.16
gabus	mumi	0.13
gabus	wirausahawan	0.12
gabus	penangkap	0.36
gabus	informan	0.11
gabus	humas	0.06
gabus	penyelam	0.23
gabus	pemasar	0.14
gabus	pemalas	0.08
gabus	penarik	0.25
gabus	pengembara	0.18
gabus	cleaning	0.1
gabus	gerilyawan	0.15
gabus	penggagas	0.11
gabus	duda	0.09
gabus	penyembah	0.1
gabus	penilai	0.15
gabus	penguji	0.1
gabus	eksportir	0.18
gabus	wiraswasta	0.09
gabus	nona	0.16
gabus	deputi	0.15
gabus	pengunjuk	0.06
gabus	penyembuh	0.2
gabus	rohaniwan	0.11
gabus	pemanah	0.13
gabus	firaun	0.07
gabus	penyelidik	0.12
gabus	penampil	0.08
gabus	peranakan	0.16
gabus	marinir	0.16
gabus	suruhan	0.13
gabus	inspektur	0.11
gabus	pialang	0.09
gabus	miliarder	0.02
gabus	satria	0.13
gabus	usahawan	0.15
gabus	pelapor	0.16
gabus	pemahat	0.17
gabus	penunggu	0.12
gabus	penurut	0.12
gabus	pengusul	0.1
gabus	pemimpi	0.07
gabus	penyusup	0.09
gabus	pemungut	0.21
gabus	penceramah	0.15
gabus	penggarap	0.07
gabus	pelupa	0.18
gabus	perupa	0.08
gabus	panelis	0.1
gabus	penyendiri	0.18
gabus	pemateri	0.15
gabus	penggali	0.15
gabus	penukar	0.15
gabus	penyabar	0.06
gabus	habib	0.13
gabus	pelempar	0.16
gabus	pemborong	0.2
gabus	pendemo	0.17
gabus	pencerita	0.13
gabus	penyelundup	0.25
gabus	penganggur	0.18
gabus	penggiling	0.2
gabus	penterjemah	0.04
gabus	pengulas	0.08
gabus	penagih	0.2
gabus	hartawan	0.1
gabus	perumus	0.16
gabus	wapres	0.1
gabus	peniup	0.26
gabus	penggalang	0.19
gabus	pembenci	0.13
gabus	pengkaji	0.09
gabus	pembebas	0.15
gabus	pemetik	0.19
gabus	penjilat	0.11
gabus	pencabut	0.2
gabus	peramah	0.03
gabus	pengukir	0.22
gabus	pengejar	0.14
gabus	pemerah	0.19
gabus	wiraswastawan	0.14
gabus	pemulia	0.23
gabus	penendang	0.17
gabus	penyimak	0.14
gabus	pelestari	0.22
gabus	penjemput	0.11
gabus	pembaru	0.19
gabus	marxis	0.1
gabus	penghayat	0.13
gabus	pengadu	0.15
gabus	pemasak	0.28
gabus	pembobol	0.16
gabus	penggemblengan	0.1
gabus	penghasut	0.19
gabus	penderma	0.11
gabus	pemaksa	0.12
gabus	peragu	0.14
gabus	pengekor	0.1
gabus	perayu	0.2
gabus	pendebat	0.14
gabus	penyuara	0.11
gabus	pemimpinan	0.11
gabus	penghadang	0.22
gabus	pengasah	0.25
gabus	madam	0.12
gabus	pengutang	0.11
gabus	pembisik	0.16
gabus	pengetuk	0.18
gabus	pemberang	0.18
gabus	peneguh	0.19
gabus	pewirausaha	0.16
gabus	pencuriga	0.2
gabus	pengalah	0.19
gabus	pengalasan	0.23
gabus	pengamuk	0.21
ngengat	dalam	0.21
ngengat	tahun	0.1
ngengat	orang	0.23
ngengat	saat	0.2
ngengat	anak	0.19
ngengat	tempat	0.21
ngengat	diri	0.15
ngengat	manusia	0.25
ngengat	hasil	0.13
ngengat	masyarakat	0.11
ngengat	kelas	0.13
ngengat	hidup	0.2
ngengat	wanita	0.21
ngengat	anggota	0.18
ngengat	keluarga	0.15
ngengat	data	0.12
ngengat	ibu	0.07
ngengat	kelompok	0.2
ngengat	jam	0.15
ngengat	tim	0.16
ngengat	pemain	0.24
ngengat	kulit	0.29
ngengat	bisnis	0.15
ngengat	siswa	0.17
ngengat	pihak	0.13
ngengat	pria	0.22
ngengat	media	0.09
ngengat	penduduk	0.11
ngengat	guru	0.15
ngengat	perempuan	0.2
ngengat	kepala	0.21
ngengat	bumi	0.22
ngengat	pengguna	0.16
ngengat	politik	0.14
ngengat	wisatawan	0.14
ngengat	teman	0.13
ngengat	bangsa	0.25
ngengat	penelitian	0.14
ngengat	batu	0.2
ngengat	warga	0.1
ngengat	perangkat	0.19
ngengat	model	0.2
ngengat	pasangan	0.21
ngengat	bayi	0.2
ngengat	penulis	0.14
ngengat	mahasiswa	0.12
ngengat	dokter	0.01
ngengat	internet	0.1
ngengat	pemimpin	0.19
ngengat	raja	0.21
ngengat	peserta	0.13
ngengat	rakyat	0.13
ngengat	ahli	0.18
ngengat	tokoh	0.16
ngengat	pasukan	0.23
ngengat	tenaga	0.13
ngengat	kaum	0.26
ngengat	istri	0.16
ngengat	militer	0.16
ngengat	karakter	0.14
ngengat	pengunjung	0.13
ngengat	gadis	0.19
ngengat	penderita	0.19
ngengat	suami	0.12
ngengat	pembelajaran	0.16
ngengat	calon	0.18
ngengat	ayah	0.08
ngengat	tamu	0.13
ngengat	pelayanan	0.01
ngengat	individu	0.2
ngengat	remaja	0.15
ngengat	umat	0.17
ngengat	mantan	0.19
ngengat	kehilangan	0.16
ngengat	matahari	0.28
ngengat	tipe	0.15
ngengat	keturunan	0.17
ngengat	burung	0.35
ngengat	pemilik	0.12
ngengat	korban	0.2
ngengat	konsumen	0.16
ngengat	putra	0.13
ngengat	saudara	0.11
ngengat	manajemen	0.14
ngengat	agen	0.2
ngengat	penyanyi	0.15
ngengat	tentara	0.27
ngengat	objek	0.23
ngengat	generasi	0.23
ngengat	karyawan	0.2
ngengat	putri	0.16
ngengat	umur	0.14
ngengat	presiden	0.12
ngengat	pajak	0.17
ngengat	pelanggan	0.12
ngengat	makhluk	0.3
ngengat	kelahiran	0.12
ngengat	ujung	0.2
ngengat	pasien	0.07
ngengat	kelapa	0.18
ngengat	perdagangan	0.16
ngengat	petani	0.18
ngengat	polisi	0.14
ngengat	luka	0.13
ngengat	pekerja	0.26
ngengat	kepercayaan	0.07
ngengat	suhu	0.16
ngengat	pemuda	0.19
ngengat	sahabat	0.09
ngengat	staf	0.09
ngengat	radio	0.09
ngengat	penumpang	0.14
ngengat	pimpinan	0.12
ngengat	kampung	0.06
ngengat	pembaca	0.16
ngengat	kekurangan	0.17
ngengat	aktor	0.14
ngengat	ulama	0.2
ngengat	artis	0.13
ngengat	pejabat	0.15
ngengat	kontak	0.2
ngengat	lelaki	0.19
ngengat	murid	0.12
ngengat	campuran	0.2
ngengat	pelaku	0.13
ngengat	peneliti	0.22
ngengat	ketua	0.06
ngengat	pengusaha	0.21
ngengat	wakil	0.12
ngengat	pegawai	0.17
ngengat	pendukung	0.16
ngengat	petunjuk	0.14
ngengat	pemenang	0.06
ngengat	musuh	0.3
ngengat	adik	0.1
ngengat	petugas	0.17
ngengat	dewa	0.15
ngengat	perbaikan	0.16
ngengat	pelatih	0.14
ngengat	pedagang	0.2
ngengat	pelajar	0.16
ngengat	biji	0.24
ngengat	pengurus	0.09
ngengat	jurusan	0.09
ngengat	ilmuwan	0.23
ngengat	kakak	0.12
ngengat	pendiri	0.15
ngengat	produsen	0.24
ngengat	menteri	0.14
ngengat	profesi	0.02
ngengat	mitra	0.13
ngengat	raksasa	0.29
ngengat	angkatan	0.14
ngengat	manajer	0.17
ngengat	dosen	0.11
ngengat	sasaran	0.17
ngengat	pembuat	0.23
ngengat	sutradara	0.1
ngengat	buruh	0.16
ngengat	penjual	0.17
ngengat	pengganti	0.18
ngengat	nenek	0.09
ngengat	induk	0.24
ngengat	rekan	0.13
ngengat	perwakilan	0.1
ngengat	lulusan	0.11
ngengat	tetangga	0.09
ngengat	kuasa	0.07
ngengat	bandar	0.11
ngengat	terapi	0.09
ngengat	pembeli	0.2
ngengat	malaikat	0.3
ngengat	penerima	0.15
ngengat	gubernur	0.11
ngengat	prajurit	0.17
ngengat	tukang	0.13
ngengat	operator	0.1
ngengat	pakar	0.16
ngengat	wartawan	0.1
ngengat	pacar	0.13
ngengat	pergerakan	0.17
ngengat	produser	0.16
ngengat	senior	0.14
ngengat	wali	0.1
ngengat	saksi	0.13
ngengat	kawan	0.11
ngengat	hamba	0.12
ngengat	obyek	0.2
ngengat	pemegang	0.07
ngengat	seniman	0.14
ngengat	dewan	0.11
ngengat	penyedia	0.11
ngengat	penjaga	0.21
ngengat	hakim	0.08
ngengat	kaisar	0.11
ngengat	pencari	0.17
ngengat	famili	0.19
ngengat	pahlawan	0.21
ngengat	pembawa	0.19
ngengat	undangan	0.15
ngengat	cadangan	0.19
ngengat	pemeran	0.17
ngengat	investor	0.13
ngengat	perwira	0.21
ngengat	bangsawan	0.09
ngengat	legenda	0.17
ngengat	pembantu	0.09
ngengat	pengarang	0.14
ngengat	eksekutif	0.22
ngengat	budak	0.15
ngengat	mama	0.03
ngengat	kerangka	0.19
ngengat	pengelola	0.14
ngengat	cucu	0.12
ngengat	tambang	0.16
ngengat	nelayan	0.09
ngengat	hantu	0.32
ngengat	atlet	0.14
ngengat	isteri	0.16
ngengat	pendeta	0.17
ngengat	pejuang	0.22
ngengat	tahanan	0.19
ngengat	pengikut	0.14
ngengat	direktur	0.09
ngengat	rombongan	0.13
ngengat	politikus	0.2
ngengat	formasi	0.16
ngengat	panitia	0.09
ngengat	aktivis	0.15
ngengat	jenderal	0.14
ngengat	pengajar	0.13
ngengat	pilot	0.11
ngengat	kandidat	0.2
ngengat	mayat	0.17
ngengat	subjek	0.15
ngengat	pendidik	0.14
ngengat	wasit	0.16
ngengat	balita	0.13
ngengat	penghuni	0.23
ngengat	pangeran	0.25
ngengat	pengembang	0.18
ngengat	asisten	0.11
ngengat	responden	0.08
ngengat	juru	0.08
